"item","count","station_id_tally","date_tally","material","filename"
"Garbage Bags of Trash",0,"28.0","44520.0","Large Items","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Shopping Carts",0,"28.0","44520.0","Large Items","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Tires",0,"28.0","44520.0","Large Items","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Large Other  (describe)",0,"28.0","44520.0","Large Items","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Food Waste",0,"28.0","44520.0","Biodegradable","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Paper/ cardboard",0,"28.0","44520.0","Biodegradable","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Yard Waste/Leaf piles*",0,"28.0","44520.0","Biodegradable","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Biodegradable Other (describe)",0,"28.0","44520.0","Biodegradable","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Condoms",1,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Dead Animals",0,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Human Waste/Diapers/TP",0,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Medical waste",0,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Pet Waste",0,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Biohazard Other",0,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"PPO-Latex Gloves",1,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"PPO-Face Masks",1,"28.0","44520.0","Biohazard","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Bricks",0,"28.0","44520.0","Construction","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Concrete/Asphalt",0,"28.0","44520.0","Construction","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Fabricated Wood",0,"28.0","44520.0","Construction","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Rebar",0,"28.0","44520.0","Construction","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Construction Other (describe)",0,"28.0","44520.0","Construction","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Glass Bottles",0,"28.0","44520.0","Glass","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Glass Pieces*",0,"28.0","44520.0","Glass","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Glass Other (describe)",0,"28.0","44520.0","Glass","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Aluminum Foil pieces*",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Aluminum or Steel Cans",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Auto Parts",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Batteries - Akaline",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Batteries - Lithium",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Metal Bottle Caps",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Metal Pipe/Bar Segments",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Nails, Screws, Bolts, etc.",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Spray Paint Cans",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Wire (barb, chicken, etc.)",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Metal Other (describe)",0,"28.0","44520.0","Metal","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Ceramic Pots/Shards",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"E-waste",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Foam rubber",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Hose/Hose Pieces",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Mylar balloons",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Rubber/Rubber Pieces",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Sports Balls",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Waxed Paper Cups/Plates",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
"Misc. Other  (describe)",0,"28.0","44520.0","Miscellaneous","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx"
