"item","count","station_id_tally","date_tally","material","filename","num_buckets","bucket_size_gallons","num_bags","bag_size_gallons","total_small","units_small","large_volume","units_large","station_id_volume","station_id_vegetatedcondition","date_vegetated","banks_percent_ground_cover","banks_percent_understory","banks_percent_trees_roots","banks_percent_bare_ground","banks_percent_total","channel_percent_woody_debris","channel_percent_aquatic_vegetation","channel_percent_algae","channel_percent_no_vegetation_or_woody_debris","channel_percent_total","comments_vegetation","station_id_trashassessment","site_description","site_type","field_crew","date","start_time","start_am_pm","end_time","end_am_pm","start_latitude","end_latitude","start_longitude","end_longitude","watershed","datum","left_bank_access","left_bank_facing","right_bank_access","right_bank_facing","channel_type_1","channel_type_2","channel_type_3","channel_type_4","channel_type_other","is_stream_flowing","reach_length","reach_length_units","wetted_width_a","wetted_width_b","wetted_width_c","wetted_width_units","bankfull_width_a","bankfull_width_b","bankfull_width_c","bankfull_width_units","assessment_width_a","assessment_width_b","assessment_width_c","assessment_width_units","was_trash_picked_up","number_outfalls","outfall_diameter_1","outfall_diameter_2","outfall_diameter_3","outfall_diameter_4","outfall_trash_1","outfall_trash_2","outfall_trash_3","outfall_trash_4","outfall_trash_amount_1","outfall_trash_amount_2","outfall_trash_amount_3","outfall_trash_amount_4","homeless_encampment_in_200_m","comments"
"Cups",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Foam Cups",1,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Foam Food Containers",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Foam Other Containers",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Foam Pieces/Balls/Pellets/Peanuts*",3,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Foam Plate",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Hard Plastic Container",1,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Hard Plastic Pieces",1,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Lid",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Lighters",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Pens/Markers",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Plastic 6-Pack Holder",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Plastic Bottles",2,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Plastic Pipe",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Plastic Straw Wrapper",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
"Plates",0,"28.0","44520.0","Plastic","Site 28_11-20-2021 moved trib/Data for Site #28 11-20-21.xlsx","1.9","1.0",NA,NA,"1.9","GALLONS",NA,"   ft3","28.0","28.0","44562.0","0.9","0.1","0.0","0.0","1","0.0","1.0","0.0","0.0","1",NA,"28.0","Pinole Ck at San Pablo Ave. Moved Trib #28 upstream","probabilistic","Mary, Paula, Job, Kent, Lisa","44520.0","0.4513888888888889","AM","0.47222222222222227","AM","38.005796","38.005522","-122.289154","-122.289015","Pinole Creek","GoogleEarth (NAD 83)","EASY","(Facing Downstream)","HARD","(Facing Downstream)","Earthen","No addtional types","No addtional types","No addtional types","no others","YES","98.0","ft","24.0","19.5","23.0","ft","30.0","32.0","32.333","ft","30.0","32.0","32.333","ft","YES","1.0","18-24""","no outfalls = or >18""","no outfalls = or >18""","no outfalls = or >18""","YES","NO","NO","NO","<50","no trash","no trash","no trash","NO",NA
