"item","count","station_id_tally","date_tally","material","filename"
"Pet Waste",0,"33.0","44513.0","Biohazard","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Biohazard Other",0,"33.0","44513.0","Biohazard","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"PPO-Latex Gloves",0,"33.0","44513.0","Biohazard","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"PPO-Face Masks",0,"33.0","44513.0","Biohazard","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Bricks",0,"33.0","44513.0","Construction","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Concrete/Asphalt",0,"33.0","44513.0","Construction","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Fabricated Wood",0,"33.0","44513.0","Construction","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Rebar",0,"33.0","44513.0","Construction","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Construction Other (describe)",0,"33.0","44513.0","Construction","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Glass Bottles",0,"33.0","44513.0","Glass","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Glass Pieces*",0,"33.0","44513.0","Glass","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Glass Other (describe)",0,"33.0","44513.0","Glass","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Aluminum Foil pieces*",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Aluminum or Steel Cans",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Auto Parts",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Batteries - Akaline",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Batteries - Lithium",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Metal Bottle Caps",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Metal Pipe/Bar Segments",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Nails, Screws, Bolts, etc.",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Spray Paint Cans",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Wire (barb, chicken, etc.)",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Metal Other (describe)",0,"33.0","44513.0","Metal","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Ceramic Pots/Shards",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"E-waste",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Foam rubber",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Hose/Hose Pieces",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Mylar balloons",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Rubber/Rubber Pieces",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Sports Balls",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Waxed Paper Cups/Plates",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
"Misc. Other  (describe)",0,"33.0","44513.0","Miscellaneous","Site 33_11-13-2021/Data for Site #33 11-13-21.xlsx"
