"item","count","station_id_tally","date_tally","material","filename"
"Plastic Pipe",1,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Plastic Straw Wrapper",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Plates",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Single Use Container",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Soft Plastic Pieces*",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Straw/Stirrer",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Tarp",1,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Tobacco Wrapper/Pieces",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Wrapper/Wrapper Pieces*",2,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Plastic Other (describe)",0,"0.0",NA,"Plastic","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Natural (Cotton, Wool)",0,"0.0",NA,"Fabric and Cloth","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Shoes",0,"0.0",NA,"Fabric and Cloth","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Synthetic Fabric",0,"0.0",NA,"Fabric and Cloth","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Tent/Sleeping bag",0,"0.0",NA,"Fabric and Cloth","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Fabric Other (describe)",0,"0.0",NA,"Fabric and Cloth","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Furniture/Appliances",0,"0.0",NA,"Large Items","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Garbage Bags of Trash",0,"0.0",NA,"Large Items","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Shopping Carts",0,"0.0",NA,"Large Items","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Tires",0,"0.0",NA,"Large Items","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Large Other  (describe)",0,"0.0",NA,"Large Items","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Food Waste",0,"0.0",NA,"Biodegradable","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Paper/ cardboard",1,"0.0",NA,"Biodegradable","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Yard Waste/Leaf piles*",0,"0.0",NA,"Biodegradable","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Biodegradable Other (describe)",0,"0.0",NA,"Biodegradable","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Condoms",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Dead Animals",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Human Waste/Diapers/TP",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Medical waste",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Pet Waste",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Biohazard Other",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"PPO-Latex Gloves",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"PPO-Face Masks",0,"0.0",NA,"Biohazard","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Bricks",0,"0.0",NA,"Construction","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Concrete/Asphalt",1,"0.0",NA,"Construction","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Fabricated Wood",0,"0.0",NA,"Construction","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Rebar",0,"0.0",NA,"Construction","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Construction Other (describe)",0,"0.0",NA,"Construction","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Glass Bottles",0,"0.0",NA,"Glass","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Glass Pieces*",0,"0.0",NA,"Glass","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Glass Other (describe)",0,"0.0",NA,"Glass","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Aluminum Foil pieces*",1,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Aluminum or Steel Cans",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Auto Parts",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Batteries - Akaline",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Batteries - Lithium",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Metal Bottle Caps",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Metal Pipe/Bar Segments",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Nails, Screws, Bolts, etc.",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Spray Paint Cans",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Wire (barb, chicken, etc.)",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Metal Other (describe)",0,"0.0",NA,"Metal","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Ceramic Pots/Shards",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"E-waste",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Foam rubber",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Hose/Hose Pieces",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Mylar balloons",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Rubber/Rubber Pieces",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Sports Balls",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Waxed Paper Cups/Plates",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
"Misc. Other  (describe)",0,"0.0",NA,"Miscellaneous","Site 0_10-20-2021/Site #0 10_20_21.xlsx"
