"item","count","station_id_tally","date_tally","material","filename"
"Tires",0,"16.0","44485.0","Large Items","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Large Other  (describe)",1,"16.0","44485.0","Large Items","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Food Waste",0,"16.0","44485.0","Biodegradable","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Paper/ cardboard",25,"16.0","44485.0","Biodegradable","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Yard Waste/Leaf piles*",0,"16.0","44485.0","Biodegradable","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Biodegradable Other (describe)",6,"16.0","44485.0","Biodegradable","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Condoms",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Dead Animals",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Human Waste/Diapers/TP",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Medical waste",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Pet Waste",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Biohazard Other",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"PPO-Latex Gloves",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"PPO-Face Masks",0,"16.0","44485.0","Biohazard","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Bricks",0,"16.0","44485.0","Construction","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Concrete/Asphalt",0,"16.0","44485.0","Construction","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Fabricated Wood",0,"16.0","44485.0","Construction","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Rebar",0,"16.0","44485.0","Construction","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Construction Other (describe)",0,"16.0","44485.0","Construction","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Glass Bottles",2,"16.0","44485.0","Glass","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Glass Pieces*",0,"16.0","44485.0","Glass","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Glass Other (describe)",2,"16.0","44485.0","Glass","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Aluminum Foil pieces*",2,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Aluminum or Steel Cans",1,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Auto Parts",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Batteries - Akaline",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Batteries - Lithium",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Metal Bottle Caps",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Metal Pipe/Bar Segments",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Nails, Screws, Bolts, etc.",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Spray Paint Cans",1,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Wire (barb, chicken, etc.)",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Metal Other (describe)",0,"16.0","44485.0","Metal","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Ceramic Pots/Shards",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"E-waste",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Foam rubber",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Hose/Hose Pieces",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Mylar balloons",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Rubber/Rubber Pieces",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Sports Balls",1,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Waxed Paper Cups/Plates",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
"Misc. Other  (describe)",0,"16.0","44485.0","Miscellaneous","Site 16_10-16-2021/Data for Site #16 10_16_21.xlsx"
