"item","count","station_id_tally","date_tally","material","filename"
"Pens/Markers",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Plastic 6-Pack Holder",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Plastic Bottles",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Plastic Pipe",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Plastic Straw Wrapper",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Plates",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Single Use Container",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Soft Plastic Pieces*",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Straw/Stirrer",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Tarp",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Tobacco Wrapper/Pieces",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Wrapper/Wrapper Pieces*",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Plastic Other (describe)",0,"54.0","44513.0","Plastic","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Natural (Cotton, Wool)",0,"54.0","44513.0","Fabric and Cloth","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Shoes",0,"54.0","44513.0","Fabric and Cloth","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Synthetic Fabric",0,"54.0","44513.0","Fabric and Cloth","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Tent/Sleeping bag",0,"54.0","44513.0","Fabric and Cloth","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Fabric Other (describe)",0,"54.0","44513.0","Fabric and Cloth","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Furniture/Appliances",0,"54.0","44513.0","Large Items","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Garbage Bags of Trash",0,"54.0","44513.0","Large Items","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Shopping Carts",0,"54.0","44513.0","Large Items","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Tires",0,"54.0","44513.0","Large Items","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Large Other  (describe)",0,"54.0","44513.0","Large Items","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Food Waste",0,"54.0","44513.0","Biodegradable","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Paper/ cardboard",0,"54.0","44513.0","Biodegradable","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Yard Waste/Leaf piles*",0,"54.0","44513.0","Biodegradable","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Biodegradable Other (describe)",0,"54.0","44513.0","Biodegradable","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Condoms",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Dead Animals",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Human Waste/Diapers/TP",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Medical waste",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Pet Waste",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Biohazard Other",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"PPO-Latex Gloves",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"PPO-Face Masks",0,"54.0","44513.0","Biohazard","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Bricks",0,"54.0","44513.0","Construction","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Concrete/Asphalt",0,"54.0","44513.0","Construction","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Fabricated Wood",0,"54.0","44513.0","Construction","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Rebar",0,"54.0","44513.0","Construction","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Construction Other (describe)",0,"54.0","44513.0","Construction","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Glass Bottles",0,"54.0","44513.0","Glass","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Glass Pieces*",0,"54.0","44513.0","Glass","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Glass Other (describe)",0,"54.0","44513.0","Glass","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Aluminum Foil pieces*",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Aluminum or Steel Cans",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Auto Parts",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Batteries - Akaline",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Batteries - Lithium",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Metal Bottle Caps",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Metal Pipe/Bar Segments",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Nails, Screws, Bolts, etc.",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Spray Paint Cans",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Wire (barb, chicken, etc.)",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Metal Other (describe)",0,"54.0","44513.0","Metal","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Ceramic Pots/Shards",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"E-waste",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Foam rubber",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Hose/Hose Pieces",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Mylar balloons",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Rubber/Rubber Pieces",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Sports Balls",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Waxed Paper Cups/Plates",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
"Misc. Other  (describe)",0,"54.0","44513.0","Miscellaneous","Site 54_11-13-2021/Data for Site #54 11-13-21.xlsx"
